0_JPM,1.0,26.1093637356,4.83080836601,0.18502206392,1.35432344549,1.59037391373,1.17429401301,2.58110659842,2.63937623691,1.02257544827,0
1_JPM,0.0,0.18502206392,0.041420086413,0.223865659778,1.17429401301,0.318938478397,0.271600191147,1.02257544827,0.381371902464,0.37295233629,0
2_JPM,1.0,0.223865659778,0.205949811729,0.91997053918,0.271600191147,0.33065187727,1.21742137174,0.37295233629,0.374364839697,1.00378735637,0
3_JPM,0.0,0.91997053918,1.16344480073,1.2646544114,1.21742137174,1.44239089693,1.18479183166,1.00378735637,1.09163623457,1.08751741854,0
4_JPM,1.0,1.2646544114,0.495652511342,0.391927238678,1.18479183166,0.461450082023,0.389477771277,1.08751741854,0.51389774576,0.472542082543,0
5_JPM,0.0,0.391927238678,0.833161728096,2.12580715468,0.389477771277,0.457660015634,1.17506068224,0.472542082543,0.474807655572,1.00479443654,0
6_JPM,1.0,2.12580715468,2.67875571725,1.26011228787,1.17506068224,2.43852757344,2.07523544129,1.00479443654,2.37344708082,2.3621220366,1
7_JPM,0.0,1.26011228787,1.28192156369,1.01730740667,2.07523544129,2.42659195475,1.16930922944,2.3621220366,2.3836878912,1.0091298647,0
8_JPM,1.0,1.01730740667,2.20552233404,2.16799987847,1.16930922944,2.11069961005,1.80508248538,1.0091298647,2.26005084686,2.23960356929,0
9_JPM,0.0,2.16799987847,1.47126402569,0.678627356164,1.80508248538,0.995993277318,0.551771614531,2.23960356929,1.19591218708,0.533983872626,0
10_JPM,1.0,0.678627356164,3.32349275513,4.89737515729,0.551771614531,0.677941474447,1.22866319432,0.533983872626,0.54029770469,1.01182401265,0
11_JPM,0.0,4.89737515729,6.46978299952,1.32107155195,1.22866319432,1.13673184357,0.925177745068,1.01182401265,1.01949575372,1.00758209034,2
12_JPM,1.0,1.32107155195,0.186642308297,0.141280998763,0.925177745068,0.966261913773,1.04440678445,1.00758209034,1.00890489624,1.00131285174,0
13_JPM,0.0,0.141280998763,0.765870370756,5.42090144792,1.04440678445,3.30934304596,3.16863419046,1.00131285174,2.74203187073,2.73843670932,0
14_JPM,1.0,5.42090144792,1.19169806833,0.219833929795,3.16863419046,1.02741993333,0.324246937822,2.73843670932,1.25468361964,0.458175138892,0
15_JPM,0.0,0.219833929795,0.473122108625,2.15217964336,0.324246937822,0.394799949101,1.21759037033,0.458175138892,0.458386334121,1.00046094869,0
16_JPM,1.0,2.15217964336,75.5736739767,35.1149469375,1.21759037033,1.39798212723,1.14815471713,1.00046094869,1.15769613135,1.1571627387,0
17_JPM,0.0,35.1149469375,0.348368139909,0.00992079357342,1.14815471713,1.32031095877,1.14994167517,1.1571627387,1.18687837218,1.02567973586,0
18_JPM,1.0,0.00992079357342,0.0326798249736,3.29407367785,1.14994167517,1.69629883366,1.47511727793,1.02567973586,1.55480088123,1.51587364639,0
19_JPM,0.0,3.29407367785,26.5529451114,8.06082307446,1.47511727793,2.10671290429,1.42816638094,1.51587364639,2.45875375542,1.62200442054,2
20_JPM,1.0,8.06082307446,0.418706717731,0.0519434199043,1.42816638094,0.905446408681,0.633992244018,1.62200442054,1.36465357489,0.841337765554,0
21_JPM,0.0,0.0519434199043,0.304131789616,5.85505902723,0.633992244018,0.925744036934,1.46018195912,0.841337765554,0.849537757962,1.00974637386,0
22_JPM,1.0,5.85505902723,200.793055229,34.2939420927,1.46018195912,1.53520535529,1.05137948439,1.00974637386,1.11036523271,1.09964765554,0
23_JPM,0.0,34.2939420927,0.802275141846,0.0233940775802,1.05137948439,1.07771908495,1.02505242013,1.09964765554,1.10788399567,1.00748998108,0
24_JPM,1.0,0.0233940775802,0.0126567845719,0.541025160258,1.02505242013,0.620934164481,0.605758449314,1.00748998108,0.754631897609,0.749021738959,0
25_JPM,0.0,0.541025160258,0.661309741982,1.22232714957,0.605758449314,0.761934071904,1.25781831482,0.749021738959,0.753365500573,1.00579924639,0
26_JPM,1.0,1.22232714957,0.375957482588,0.307575171443,1.25781831482,0.434990964932,0.345829727399,1.00579924639,0.413110479735,0.410728563596,0
27_JPM,0.0,0.307575171443,0.343160613979,1.11569673316,0.345829727399,0.420373541075,1.2155506244,0.410728563596,0.414509602818,1.00920568852,0
28_JPM,1.0,1.11569673316,1.83596189601,1.64557432271,1.2155506244,2.52997223719,2.08133843742,1.00920568852,2.17725874164,2.15739840392,0
29_JPM,0.0,1.64557432271,2.17195840259,1.31987864213,2.08133843742,7.87333920826,3.78282506424,2.15739840392,6.74364528484,3.12582287657,0
30_JPM,1.0,1.31987864213,0.61177229139,0.463506470869,3.78282506424,0.516896639972,0.136643019752,3.12582287657,0.597774873678,0.191237602796,0
31_JPM,0.0,0.463506470869,0.313415468719,0.6761835884,0.136643019752,0.160110843711,1.17174550154,0.191237602796,0.19179922691,1.00293678704,0
32_JPM,1.0,0.6761835884,2.63789945907,3.90115865621,1.17174550154,2.34701841818,2.00301039356,1.00293678704,2.02460084613,2.01867243507,0
