0,0.00282974532745,0.00131959842013,-0.000521260218017,-0.000480573601426,-0.747340653005,-0.382399598476,-0.668170784399,0.565038488246,0.936962750716,0.0672782874618,22.0,15.0,8.0,1.0,10.0
1,0.00480314400686,0.00548659143518,0.00588844864371,0.0018033807468,-0.0144685145528,0.00756287185869,-0.429759859103,1.11954339715,0.958995386981,0.0427578834848,17.0,5.0,3.0,2.0,2.0
2,0.00176905034503,0.00102162786602,-0.000144441555613,0.00140146775427,0.61662858307,-0.0176132248074,-0.838375158056,1.02694421498,0.966938405797,0.0341920374707,23.0,12.0,3.0,1.0,6.0
3,0.0013890581291,0.00210105888016,0.00107508036,0.00131413180411,-0.0395367910962,-0.0271113122615,0.084752355269,0.910667294578,0.843410587531,0.185662137497,19.0,21.0,5.0,1.0,7.0
4,0.000981795010345,0.00225881825666,0.00164963537679,0.00148874534214,-0.0585996687612,0.00721660803089,-0.712990163948,1.05314545246,0.95609561753,0.0459204933744,21.0,5.0,5.0,2.0,3.0
5,0.00229819658703,0.00225667822217,0.00265727395373,0.000322847178914,0.00666050996315,-0.00334789868343,-0.423897964254,0.332820450213,0.763853517169,0.309151529087,16.0,42.0,19.0,1.0,5.0
6,0.00173236232278,0.00200793188398,0.00295995408186,0.000157919671527,-0.0181371257963,0.00136225219512,-0.785550084994,0.82672404177,0.971980436044,0.0288272921109,42.0,19.0,3.0,2.0,0.0
7,0.00238398931028,0.00214127933684,0.00170824844712,0.000487832260548,0.0236452603402,-0.00183963045271,-0.770653675193,0.817825285175,0.920662100457,0.0861748295102,17.0,15.0,2.0,1.0,6.0
8,-0.000428914652835,0.000132202854425,-1.58508498427e-06,4.87008347967e-05,-0.127553729144,0.06940019782,-0.489644153081,1.09788536698,1.01178568659,-0.0116484021764,23.0,34.0,17.0,2.0,4.0
9,0.00165752855504,0.000395872730928,-0.000498389448887,-3.66312162369e-05,-0.215128026267,0.0423710903776,-0.688457441234,1.35659725494,0.984049079755,0.0162094763092,34.0,17.0,15.0,1.0,7.0
10,-0.000478476585008,-0.000179585405419,0.000521991702574,-0.000190882731959,-0.319735038165,-0.63691614303,-0.395050505916,0.724622033959,1.01671265274,-0.0164379313019,17.0,15.0,10.0,2.0,4.0
11,0.000209734614101,9.40116352139e-05,0.000767826778279,-0.000200229236289,-0.703151196248,-0.123164333192,-2.67463101437,1.06884360131,0.997282174261,0.0027252324463,10.0,1.0,1.0,1.0,7.0
12,0.00171144481075,0.000935938437906,0.00136418564254,0.000550097454315,2.32307706877,-0.116944473238,-0.46541636584,1.57859953473,0.954366949419,0.0478149946506,25.0,30.0,15.0,1.0,9.0
13,0.00205724917076,0.00251264507361,0.00262409698877,0.000613853708969,-0.0238846730057,0.000704111820003,-0.899684215515,0.735454625636,0.978546712803,0.0219236209335,12.0,4.0,7.0,2.0,3.0
14,0.00202834068381,0.000201012215339,0.000479968034616,-0.00191402027896,-0.171089039648,0.00360428057104,-0.936806711888,1.01367137387,0.885512820513,0.129289126973,13.0,55.0,24.0,1.0,5.0
15,-0.0011203302538,-0.00103634106184,-0.000356177483728,-0.00204118799014,0.0157540997502,-0.0284782130805,-0.268346606432,0.914145967469,1.0472972973,-0.0451612903226,55.0,24.0,9.0,2.0,3.0
16,-0.00033563046766,-0.000823237084211,-0.00109848884225,-0.00220497965017,-0.0610719335644,0.00746403984616,-0.715091184571,1.04439425394,0.999743655473,0.00025641025641,24.0,9.0,6.0,1.0,7.0
17,3.11177353267e-05,0.000624361971534,0.00146199926525,0.000119673031409,-0.080262451658,0.0523283410837,-0.436937643009,1.30957217812,0.996264610194,0.00374939525883,20.0,17.0,11.0,2.0,5.0
18,0.00130009340126,0.00109685766821,0.00117731393213,0.000174294638102,0.0400858302031,-0.0131497975982,-0.483084361638,1.13707785131,0.972129319955,0.0286697247706,17.0,11.0,3.0,1.0,6.0
19,-0.00179191009898,-0.00135131797409,-0.000729961630898,-0.000347769840051,0.0812317660023,0.0149297503392,-10.8085889377,0.952303443924,0.9816700611,0.0186721991701,6.0,12.0,1.0,1.0,6.0
20,0.00261106341815,0.00230937135017,0.00185545621765,-0.000489226936978,0.0285865124232,-0.00198501691381,-0.787932801137,1.01132053469,0.894320357371,0.118167546739,10.0,29.0,3.0,1.0,5.0
21,0.00247016731492,0.00225835757189,0.00176128691364,-0.000410163740485,0.0199989658956,0.00237679934943,-2.19499302299,0.662570022337,0.997858942065,0.00214565189953,29.0,3.0,1.0,2.0,4.0
22,-0.00113541447001,-0.0010325936354,-0.001641806686,-0.000332506860881,0.0178922783199,0.0140551133848,0.0924546179929,0.792129366518,0.983983286908,0.0162774239207,21.0,17.0,3.0,1.0,10.0
23,-0.00179005444141,-0.0018036052082,-0.000553618290973,0.000326287251666,-0.0056162301096,0.0165391127367,-0.255083627345,0.748692933636,0.82964322588,0.205337389381,3.0,41.0,34.0,2.0,0.0
24,0.00220805990692,0.00189427858492,0.00222862378354,-0.000151436681766,0.0366490443085,-0.00331737184016,-0.741606688643,1.11422185169,0.903315649867,0.107032741154,15.0,54.0,5.0,1.0,7.0
25,0.00134984684071,0.00177116209704,0.00197673061209,0.00058759606187,-0.0306891827617,0.003158641016,-0.736527743367,0.312463020828,0.981014208721,0.0193532276189,9.0,11.0,5.0,2.0,4.0
